time_index,maturity_i,maturity_j,covariance
3,2 Yr,20 Yr,0.014835590220304175
3,2 Yr,30 Yr,0.01238642044948981
3,3 Yr,1 Mo,4.977194668245579e-05
3,3 Yr,2 Mo,0.004565653919398286
3,3 Yr,3 Mo,0.0037165397259044247
3,3 Yr,4 Mo,0.005512058909979153
3,3 Yr,6 Mo,0.009807445659809129
3,3 Yr,1 Yr,0.018346993591088285
3,3 Yr,2 Yr,0.030132646238793744
3,3 Yr,3 Yr,0.03150571252543999
3,3 Yr,5 Yr,0.029574549664101793
3,3 Yr,7 Yr,0.02713624677629191
3,3 Yr,10 Yr,0.023477790778696873
3,3 Yr,20 Yr,0.018539932679328786
3,3 Yr,30 Yr,0.016207404483517603
3,5 Yr,1 Mo,-0.0008149612835580344
3,5 Yr,2 Mo,0.0032177889291947824
3,5 Yr,3 Mo,0.002961114620444509
3,5 Yr,4 Mo,0.004470077445468163
3,5 Yr,6 Mo,0.00828624160236657
3,5 Yr,1 Yr,0.01581030506471159
3,5 Yr,2 Yr,0.02715161979629595
3,5 Yr,3 Yr,0.029574549664101796
3,5 Yr,5 Yr,0.029200564190677642
3,5 Yr,7 Yr,0.027504265775068537
3,5 Yr,10 Yr,0.024653802553002147
3,5 Yr,20 Yr,0.02067525778920776
3,5 Yr,30 Yr,0.018740834823854018
3,7 Yr,1 Mo,-0.00025317154524691343
3,7 Yr,2 Mo,0.002581310093551685
3,7 Yr,3 Mo,0.0025308034994838756
3,7 Yr,4 Mo,0.003914073428744794
3,7 Yr,6 Mo,0.007253832934094206
3,7 Yr,1 Yr,0.013756286670985092
3,7 Yr,2 Yr,0.024199364975963714
3,7 Yr,3 Yr,0.02713624677629191
3,7 Yr,5 Yr,0.027504265775068537
3,7 Yr,7 Yr,0.026547847206257948
3,7 Yr,10 Yr,0.024359845187117483
3,7 Yr,20 Yr,0.021135785978283105
3,7 Yr,30 Yr,0.019539537468178245
3,10 Yr,1 Mo,0.0008915758218143293
3,10 Yr,2 Mo,0.002036679521980933
3,10 Yr,3 Mo,0.0022580133149932703
3,10 Yr,4 Mo,0.003215034993982683
3,10 Yr,6 Mo,0.005914201594106497
3,10 Yr,1 Yr,0.011255136791920934
3,10 Yr,2 Yr,0.020211328882489856
3,10 Yr,3 Yr,0.023477790778696873
3,10 Yr,5 Yr,0.024653802553002143
3,10 Yr,7 Yr,0.024359845187117483
3,10 Yr,10 Yr,0.023110984903861213
3,10 Yr,20 Yr,0.020922665070207597
3,10 Yr,30 Yr,0.019833239733889698
3,20 Yr,1 Mo,0.0014191431541648917
3,20 Yr,2 Mo,0.0008076613378611064
3,20 Yr,3 Mo,0.0017230634435468123
3,20 Yr,4 Mo,0.002044396616137923
3,20 Yr,6 Mo,0.004024907472762985
3,20 Yr,1 Yr,0.007671163475713856
3,20 Yr,2 Yr,0.014835590220304172
3,20 Yr,3 Yr,0.018539932679328786
3,20 Yr,5 Yr,0.020675257789207757
3,20 Yr,7 Yr,0.021135785978283105
3,20 Yr,10 Yr,0.020922665070207597
3,20 Yr,20 Yr,0.0203874243229011
3,20 Yr,30 Yr,0.01979545545272652
3,30 Yr,1 Mo,0.002201943382250105
3,30 Yr,2 Mo,0.0008223492952849504
3,30 Yr,3 Mo,0.0017631650018649476
3,30 Yr,4 Mo,0.0017664395658117892
3,30 Yr,6 Mo,0.0032216265975080443
3,30 Yr,1 Yr,0.006231485679965795
3,30 Yr,2 Yr,0.012386420449489809
3,30 Yr,3 Yr,0.016207404483517606
3,30 Yr,5 Yr,0.018740834823854014
3,30 Yr,7 Yr,0.019539537468178242
3,30 Yr,10 Yr,0.0198332397338897
3,30 Yr,20 Yr,0.01979545545272652
3,30 Yr,30 Yr,0.019738828284668587
4,1 Mo,1 Mo,0.07093123754108807
4,1 Mo,2 Mo,0.012006176227908567
4,1 Mo,3 Mo,0.009288871723284067
4,1 Mo,4 Mo,0.008614745405219065
4,1 Mo,6 Mo,0.009255077544362202
4,1 Mo,1 Yr,0.007384296276993812
4,1 Mo,2 Yr,0.0034129453962612267
4,1 Mo,3 Yr,4.702697767250492e-05
4,1 Mo,5 Yr,-0.0008174483079382392
4,1 Mo,7 Yr,-0.0002555273282251427
4,1 Mo,10 Yr,0.0008899398524366393
4,1 Mo,20 Yr,0.0014188122110000093
4,1 Mo,30 Yr,0.0022022831563612657
4,2 Mo,1 Mo,0.012006176227908567
4,2 Mo,2 Mo,0.01410247317600396
4,2 Mo,3 Mo,0.009035460457389864
4,2 Mo,4 Mo,0.007822430469142154
4,2 Mo,6 Mo,0.006972566179770924
4,2 Mo,1 Yr,0.00819967879714431
4,2 Mo,2 Yr,0.006936840969713738
4,2 Mo,3 Yr,0.004565282368327012
4,2 Mo,5 Yr,0.003216286312630758
4,2 Mo,7 Yr,0.002579025868549737
4,2 Mo,10 Yr,0.0020337644435108456
4,2 Mo,20 Yr,0.000804685364507995
4,2 Mo,30 Yr,0.0008191055189081504
4,3 Mo,1 Mo,0.009288871723284067
4,3 Mo,2 Mo,0.009035460457389864
4,3 Mo,3 Mo,0.008279280426139138
4,3 Mo,4 Mo,0.006320916948260906
4,3 Mo,6 Mo,0.006202860707148419
4,3 Mo,1 Yr,0.0064472321997546475
4,3 Mo,2 Yr,0.005510066116298228
4,3 Mo,3 Yr,0.003726048418828303
4,3 Mo,5 Yr,0.0029712738912224847
4,3 Mo,7 Yr,0.0025415667550976965
4,3 Mo,10 Yr,0.0022672475742178213
4,3 Mo,20 Yr,0.0017280916086749158
4,3 Mo,30 Yr,0.0017663446534441642
4,4 Mo,1 Mo,0.008614745405219067
4,4 Mo,2 Mo,0.007822430469142154
4,4 Mo,3 Mo,0.006320916948260904
4,4 Mo,4 Mo,0.0067212091183358885
4,4 Mo,6 Mo,0.006424088258792584
4,4 Mo,1 Yr,0.007266465429828082
4,4 Mo,2 Yr,0.006942041767069787
4,4 Mo,3 Yr,0.005512716266006767
4,4 Mo,5 Yr,0.004468355161390255
4,4 Mo,7 Yr,0.003910730630737264
4,4 Mo,10 Yr,0.0032100720486594207
4,4 Mo,20 Yr,0.0020386489394393307
4,4 Mo,30 Yr,0.0017598184230877374
4,6 Mo,1 Mo,0.009255077544362203
4,6 Mo,2 Mo,0.006972566179770923
4,6 Mo,3 Mo,0.006202860707148419
4,6 Mo,4 Mo,0.006424088258792584
4,6 Mo,6 Mo,0.008356814947957729
4,6 Mo,1 Yr,0.010055088448848991
4,6 Mo,2 Yr,0.01144148634741872
4,6 Mo,3 Yr,0.009816777966116198
4,6 Mo,5 Yr,0.00829492961026752
4,6 Mo,7 Yr,0.007262234255110221
4,6 Mo,10 Yr,0.005920301024202346
4,6 Mo,20 Yr,0.004026617491732897
4,6 Mo,30 Yr,0.003221127873917678
4,1 Yr,1 Mo,0.007384296276993812
4,1 Yr,2 Mo,0.00819967879714431
4,1 Yr,3 Mo,0.006447232199754647
4,1 Yr,4 Mo,0.007266465429828083
4,1 Yr,6 Mo,0.010055088448848993
4,1 Yr,1 Yr,0.01687458632282901
4,1 Yr,2 Yr,0.02052235400051086
4,1 Yr,3 Yr,0.018346683640666137
4,1 Yr,5 Yr,0.015802650513432614
4,1 Yr,7 Yr,0.013743591657767753
4,1 Yr,10 Yr,0.011237917337646074
4,1 Yr,20 Yr,0.0076525891660406626
4,1 Yr,30 Yr,0.006210719364595934
4,2 Yr,1 Mo,0.003412945396261226
4,2 Yr,2 Mo,0.006936840969713737
4,2 Yr,3 Mo,0.005510066116298227
4,2 Yr,4 Mo,0.006942041767069787
4,2 Yr,6 Mo,0.01144148634741872
4,2 Yr,1 Yr,0.020522354000510855
4,2 Yr,2 Yr,0.03109119754709628
4,2 Yr,3 Yr,0.03010413748310669
4,2 Yr,5 Yr,0.02710365211549637
4,2 Yr,7 Yr,0.024137583044512002
4,2 Yr,10 Yr,0.020143195209801484
4,2 Yr,20 Yr,0.01477650027076364
4,2 Yr,30 Yr,0.012327488089002499
4,3 Yr,1 Mo,4.7026977672504674e-05
4,3 Yr,2 Mo,0.004565282368327011
4,3 Yr,3 Mo,0.0037260484188283024
4,3 Yr,4 Mo,0.005512716266006767
4,3 Yr,6 Mo,0.009816777966116198
4,3 Yr,1 Yr,0.018346683640666137
4,3 Yr,2 Yr,0.03010413748310669
4,3 Yr,3 Yr,0.03147229161803749
4,3 Yr,5 Yr,0.029527745153041556
4,3 Yr,7 Yr,0.027079711532407978
4,3 Yr,10 Yr,0.02341969830972786
4,3 Yr,20 Yr,0.018494362949259466
4,3 Yr,30 Yr,0.016164919062357796
4,5 Yr,1 Mo,-0.0008174483079382392
4,5 Yr,2 Mo,0.003216286312630758
4,5 Yr,3 Mo,0.0029712738912224847
4,5 Yr,4 Mo,0.004468355161390256
4,5 Yr,6 Mo,0.00829492961026752
4,5 Yr,1 Yr,0.015802650513432614
4,5 Yr,2 Yr,0.027103652115496372
4,5 Yr,3 Yr,0.02952774515304156
4,5 Yr,5 Yr,0.029148875775787068
4,5 Yr,7 Yr,0.027448451520447104
4,5 Yr,10 Yr,0.024604464125639797
4,5 Yr,20 Yr,0.020646280383412728
4,5 Yr,30 Yr,0.01872043917481816
4,7 Yr,1 Mo,-0.0002555273282251426
4,7 Yr,2 Mo,0.0025790258685497373
4,7 Yr,3 Mo,0.0025415667550976965
4,7 Yr,4 Mo,0.003910730630737264
4,7 Yr,6 Mo,0.007262234255110222
4,7 Yr,1 Yr,0.013743591657767753
4,7 Yr,2 Yr,0.024137583044512006
4,7 Yr,3 Yr,0.027079711532407978
4,7 Yr,5 Yr,0.027448451520447104
4,7 Yr,7 Yr,0.026491588065505944
4,7 Yr,10 Yr,0.024315543306138162
4,7 Yr,20 Yr,0.02111742692215032
4,7 Yr,30 Yr,0.019533580347768118
4,10 Yr,1 Mo,0.0008899398524366394
4,10 Yr,2 Mo,0.002033764443510845
4,10 Yr,3 Mo,0.002267247574217821
4,10 Yr,4 Mo,0.0032100720486594207
4,10 Yr,6 Mo,0.005920301024202346
4,10 Yr,1 Yr,0.011237917337646073
4,10 Yr,2 Yr,0.020143195209801484
4,10 Yr,3 Yr,0.02341969830972786
4,10 Yr,5 Yr,0.024604464125639793
4,10 Yr,7 Yr,0.02431554330613816
4,10 Yr,10 Yr,0.0230839747751112
4,10 Yr,20 Yr,0.020923944832740148
4,10 Yr,30 Yr,0.019849727438943573
4,20 Yr,1 Mo,0.0014188122110000091
4,20 Yr,2 Mo,0.0008046853645079949
4,20 Yr,3 Mo,0.0017280916086749156
4,20 Yr,4 Mo,0.0020386489394393307
4,20 Yr,6 Mo,0.004026617491732897
4,20 Yr,1 Yr,0.007652589166040662
4,20 Yr,2 Yr,0.014776500270763642
4,20 Yr,3 Yr,0.018494362949259466
4,20 Yr,5 Yr,0.020646280383412728
4,20 Yr,7 Yr,0.02111742692215032
4,20 Yr,10 Yr,0.020923944832740148
4,20 Yr,20 Yr,0.020412876947711767
4,20 Yr,30 Yr,0.019835828677702068
4,30 Yr,1 Mo,0.0022022831563612657
4,30 Yr,2 Mo,0.0008191055189081495
4,30 Yr,3 Mo,0.0017663446534441638
4,30 Yr,4 Mo,0.0017598184230877374
4,30 Yr,6 Mo,0.0032211278739176772
4,30 Yr,1 Yr,0.006210719364595932
4,30 Yr,2 Yr,0.012327488089002499
4,30 Yr,3 Yr,0.016164919062357792
4,30 Yr,5 Yr,0.018720439174818155
4,30 Yr,7 Yr,0.019533580347768115
4,30 Yr,10 Yr,0.019849727438943573
4,30 Yr,20 Yr,0.019835828677702068
4,30 Yr,30 Yr,0.019795148316046028
5,1 Mo,1 Mo,0.07092947572946534
5,1 Mo,2 Mo,0.01200921976129812
5,1 Mo,3 Mo,0.009287880046732332
5,1 Mo,4 Mo,0.008610677723048911
5,1 Mo,6 Mo,0.009254806577677745
5,1 Mo,1 Yr,0.007378978634770446
5,1 Mo,2 Yr,0.003404597401270476
5,1 Mo,3 Yr,3.739592301418636e-05
5,1 Mo,5 Yr,-0.000830266434906053
5,1 Mo,7 Yr,-0.00027017163256646913
5,1 Mo,10 Yr,0.000874596192686158
5,1 Mo,20 Yr,0.0014053830152150621
5,1 Mo,30 Yr,0.0021896851661804572
5,2 Mo,1 Mo,0.012009219761298122
5,2 Mo,2 Mo,0.014098157989671114
5,2 Mo,3 Mo,0.009036578100426695
5,2 Mo,4 Mo,0.007828601589174243
5,2 Mo,6 Mo,0.0069745722385709695
5,2 Mo,1 Yr,0.008208356734219557
5,2 Mo,2 Yr,0.006950928715601411
5,2 Mo,3 Yr,0.004580192682813779
5,2 Mo,5 Yr,0.0032328803017120495
5,2 Mo,7 Yr,0.002596094758616017
5,2 Mo,10 Yr,0.0020504183360746876
5,2 Mo,20 Yr,0.0008180956600846354
5,2 Mo,30 Yr,0.0008305841487507851
5,3 Mo,1 Mo,0.009287880046732332
5,3 Mo,2 Mo,0.009036578100426695
5,3 Mo,3 Mo,0.008279098458407755
5,3 Mo,4 Mo,0.0063191680537114095
5,3 Mo,6 Mo,0.006201736512557354
5,3 Mo,1 Yr,0.006444560182781654
5,3 Mo,2 Yr,0.005505577914639823
5,3 Mo,3 Yr,0.0037217186862600156
5,3 Mo,5 Yr,0.0029675649544142414
5,3 Mo,7 Yr,0.002538523006751689
5,3 Mo,10 Yr,0.002264835663384532
5,3 Mo,20 Yr,0.0017267170886793568
5,3 Mo,30 Yr,0.0017657512122311104
5,4 Mo,1 Mo,0.008610677723048913
5,4 Mo,2 Mo,0.007828601589174243
5,4 Mo,3 Mo,0.0063191680537114095
5,4 Mo,4 Mo,0.006712594700388377
5,4 Mo,6 Mo,0.00642206618215335
5,4 Mo,1 Yr,0.0072546495592006
5,4 Mo,2 Yr,0.006923070618606915
5,4 Mo,3 Yr,0.0054920484568331636
5,4 Mo,5 Yr,0.004443799385528922
5,4 Mo,7 Yr,0.003884391838805714
5,4 Mo,10 Yr,0.0031835923835577444
5,4 Mo,20 Yr,0.0020165316129457226
5,4 Mo,30 Yr,0.0017400703350173529
5,6 Mo,1 Mo,0.009254806577677745
5,6 Mo,2 Mo,0.0069745722385709695
5,6 Mo,3 Mo,0.006201736512557354
5,6 Mo,4 Mo,0.00642206618215335
5,6 Mo,6 Mo,0.008359282843907242
5,6 Mo,1 Yr,0.010053441174849456
5,6 Mo,2 Yr,0.011439658345576371
5,6 Mo,3 Yr,0.00981247810193864
5,6 Mo,5 Yr,0.008283903028531492
5,6 Mo,7 Yr,0.007246554005418638
5,6 Mo,10 Yr,0.005901864663276043
5,6 Mo,20 Yr,0.004008579425921941
5,6 Mo,30 Yr,0.003202408697585323
5,1 Yr,1 Mo,0.007378978634770446
5,1 Yr,2 Mo,0.008208356734219555
5,1 Yr,3 Mo,0.006444560182781654
5,1 Yr,4 Mo,0.007254649559200599
5,1 Yr,6 Mo,0.010053441174849456
5,1 Yr,1 Yr,0.016858810311208124
5,1 Yr,2 Yr,0.020497337227388657
5,1 Yr,3 Yr,0.01831854597124295
5,1 Yr,5 Yr,0.015766954561449664
5,1 Yr,7 Yr,0.013703829013473761
5,1 Yr,10 Yr,0.01119691919599402
5,1 Yr,20 Yr,0.007617335091356802
5,1 Yr,30 Yr,0.006178241462179167
5,2 Yr,1 Mo,0.003404597401270476
5,2 Yr,2 Mo,0.006950928715601411
5,2 Yr,3 Mo,0.005505577914639823
5,2 Yr,4 Mo,0.006923070618606915
5,2 Yr,6 Mo,0.01143965834557637
5,2 Yr,1 Yr,0.020497337227388657
5,2 Yr,2 Yr,0.031051760185937548
5,2 Yr,3 Yr,0.030059113720323126
5,2 Yr,5 Yr,0.027044879138213927
5,2 Yr,7 Yr,0.02407110512009041
5,2 Yr,10 Yr,0.02007397773948622
5,2 Yr,20 Yr,0.014716331593297978
5,2 Yr,30 Yr,0.012271433296431291
5,3 Yr,1 Mo,3.739592301418619e-05
5,3 Yr,2 Mo,0.004580192682813779
5,3 Yr,3 Mo,0.003721718686260015
5,3 Yr,4 Mo,0.0054920484568331636
5,3 Yr,6 Mo,0.00981247810193864
5,3 Yr,1 Yr,0.01831854597124295
5,3 Yr,2 Yr,0.030059113720323122
5,3 Yr,3 Yr,0.03142280854919788
5,3 Yr,5 Yr,0.02946784428695458
5,3 Yr,7 Yr,0.027014739035654135
5,3 Yr,10 Yr,0.023353877444208936
5,3 Yr,20 Yr,0.01843889098308823
5,3 Yr,30 Yr,0.01611489950099865
5,5 Yr,1 Mo,-0.000830266434906053
5,5 Yr,2 Mo,0.0032328803017120495
5,5 Yr,3 Mo,0.0029675649544142414
5,5 Yr,4 Mo,0.004443799385528922
5,5 Yr,6 Mo,0.008283903028531492
5,5 Yr,1 Yr,0.015766954561449664
5,5 Yr,2 Yr,0.027044879138213927
5,5 Yr,3 Yr,0.02946784428695458
5,5 Yr,5 Yr,0.02908829024890326
5,5 Yr,7 Yr,0.027390357724854295
5,5 Yr,10 Yr,0.024550838770053207
5,5 Yr,20 Yr,0.020606209064326905
5,5 Yr,30 Yr,0.018689334215650156
5,7 Yr,1 Mo,-0.00027017163256646935
5,7 Yr,2 Mo,0.002596094758616017
5,7 Yr,3 Mo,0.0025385230067516886
5,7 Yr,4 Mo,0.0038843918388057137
5,7 Yr,6 Mo,0.007246554005418637
5,7 Yr,1 Yr,0.01370382901347376
5,7 Yr,2 Yr,0.02407110512009041
5,7 Yr,3 Yr,0.027014739035654135
5,7 Yr,5 Yr,0.027390357724854295
5,7 Yr,7 Yr,0.026441712495886463
5,7 Yr,10 Yr,0.024274026238022536
5,7 Yr,20 Yr,0.021091267342913417
5,7 Yr,30 Yr,0.019518658256214298
5,10 Yr,1 Mo,0.0008745961926861574
5,10 Yr,2 Mo,0.0020504183360746876
5,10 Yr,3 Mo,0.0022648356633845315
5,10 Yr,4 Mo,0.003183592383557744
5,10 Yr,6 Mo,0.005901864663276043
5,10 Yr,1 Yr,0.01119691919599402
5,10 Yr,2 Yr,0.02007397773948622
5,10 Yr,3 Yr,0.023353877444208936
5,10 Yr,5 Yr,0.024550838770053207
5,10 Yr,7 Yr,0.024274026238022536
5,10 Yr,10 Yr,0.023053333824414417
5,10 Yr,20 Yr,0.020909311720326656
5,10 Yr,30 Yr,0.019847515512820515
5,20 Yr,1 Mo,0.0014053830152150626
5,20 Yr,2 Mo,0.0008180956600846362
5,20 Yr,3 Mo,0.001726717088679357
5,20 Yr,4 Mo,0.002016531612945723
5,20 Yr,6 Mo,0.004008579425921941
5,20 Yr,1 Yr,0.007617335091356804
5,20 Yr,2 Yr,0.014716331593297978
5,20 Yr,3 Yr,0.01843889098308823
5,20 Yr,5 Yr,0.020606209064326905
5,20 Yr,7 Yr,0.02109126734291342
5,20 Yr,10 Yr,0.020909311720326656
5,20 Yr,20 Yr,0.020412175628213926
5,20 Yr,30 Yr,0.019846611843210137
5,30 Yr,1 Mo,0.002189685166180457
5,30 Yr,2 Mo,0.0008305841487507845
5,30 Yr,3 Mo,0.0017657512122311093
5,30 Yr,4 Mo,0.0017400703350173522
5,30 Yr,6 Mo,0.0032024086975853223
5,30 Yr,1 Yr,0.0061782414621791674
5,30 Yr,2 Yr,0.01227143329643129
5,30 Yr,3 Yr,0.01611489950099865
5,30 Yr,5 Yr,0.018689334215650156
5,30 Yr,7 Yr,0.019518658256214298
5,30 Yr,10 Yr,0.019847515512820515
5,30 Yr,20 Yr,0.019846611843210137
5,30 Yr,30 Yr,0.019817284573592255
6,1 Mo,1 Mo,0.07079923869843059
6,1 Mo,2 Mo,0.011925011110125745
6,1 Mo,3 Mo,0.009280347928144538
6,1 Mo,4 Mo,0.00863762191838152
6,1 Mo,6 Mo,0.009281320544139297
6,1 Mo,1 Yr,0.007441618694761941
6,1 Mo,2 Yr,0.003522382342794033
6,1 Mo,3 Yr,0.00017960913779184386
6,1 Mo,5 Yr,-0.0006839416609132371
6,1 Mo,7 Yr,-0.00011933026250421849
6,1 Mo,10 Yr,0.0010057557767045693
6,1 Mo,20 Yr,0.0015096920568573539
6,1 Mo,30 Yr,0.002292714248160465
6,2 Mo,1 Mo,0.011925011110125745
6,2 Mo,2 Mo,0.014043710449482966
6,2 Mo,3 Mo,0.009031709914806441
6,2 Mo,4 Mo,0.007846024358193615
6,2 Mo,6 Mo,0.006991725200072428
6,2 Mo,1 Yr,0.00824884984242418
6,2 Mo,2 Yr,0.007027081031140315
6,2 Mo,3 Yr,0.0046721360475813255
6,2 Mo,5 Yr,0.0033274598177938566
6,2 Mo,7 Yr,0.0026935798470395273
6,2 Mo,10 Yr,0.0021351693764371385
6,2 Mo,20 Yr,0.0008854816915576125
6,2 Mo,30 Yr,0.0008971364394458545
6,3 Mo,1 Mo,0.009280347928144538
6,3 Mo,2 Mo,0.009031709914806441
6,3 Mo,3 Mo,0.00827870719754422
6,3 Mo,4 Mo,0.006320753739522088
6,3 Mo,6 Mo,0.006203489541320943
6,3 Mo,1 Yr,0.006447983147158025
6,3 Mo,2 Yr,0.0055122735692430536
6,3 Mo,3 Yr,0.0037297402620934134
6,3 Mo,5 Yr,0.002975312159136288
6,3 Mo,7 Yr,0.0025461922553609738
6,3 Mo,10 Yr,0.0022711783104807193
6,3 Mo,20 Yr,0.0017314152984184137
6,3 Mo,30 Yr,0.001770234279077952
6,4 Mo,1 Mo,0.008637621918381522
6,4 Mo,2 Mo,0.007846024358193615
6,4 Mo,3 Mo,0.006320753739522088
6,4 Mo,4 Mo,0.00670703725262636
6,4 Mo,6 Mo,0.006416716486723538
6,4 Mo,1 Yr,0.00724156682239576
6,4 Mo,2 Yr,0.006898630734753693
6,4 Mo,3 Yr,0.005462501052022236
6,4 Mo,5 Yr,0.004413084978760809
6,4 Mo,7 Yr,0.0038525334958492566
6,4 Mo,10 Yr,0.003155689587072823
6,4 Mo,20 Yr,0.0019941272499828344
6,4 Mo,30 Yr,0.0017178436040793874
6,6 Mo,1 Mo,0.009281320544139297
6,6 Mo,2 Mo,0.006991725200072428
6,6 Mo,3 Mo,0.0062034895413209425
6,6 Mo,4 Mo,0.006416716486723538
6,6 Mo,6 Mo,0.008354972612343643
6,6 Mo,1 Yr,0.010039699590322802
6,6 Mo,2 Yr,0.011415103446554583
6,6 Mo,3 Yr,0.00978251990672357
6,6 Mo,5 Yr,0.008250571636250856
6,6 Mo,7 Yr,0.0072106235865879486
6,6 Mo,10 Yr,0.005869008536118871
6,6 Mo,20 Yr,0.003980736175597218
6,6 Mo,30 Yr,0.003174127224023546
6,1 Yr,1 Mo,0.007441618694761942
6,1 Yr,2 Mo,0.00824884984242418
6,1 Yr,3 Mo,0.006447983147158025
6,1 Yr,4 Mo,0.00724156682239576
6,1 Yr,6 Mo,0.010039699590322802
6,1 Yr,1 Yr,0.01682958203876363
6,1 Yr,2 Yr,0.020441210104956715
6,1 Yr,3 Yr,0.018251060813066138
6,1 Yr,5 Yr,0.015699798615877256
6,1 Yr,7 Yr,0.013636028327610138
6,1 Yr,10 Yr,0.011139433069423875
6,1 Yr,20 Yr,0.007573175667539673
6,1 Yr,30 Yr,0.006135333250559515
6,2 Yr,1 Mo,0.0035223823427940333
6,2 Yr,2 Mo,0.007027081031140316
6,2 Yr,3 Mo,0.005512273569243054
6,2 Yr,4 Mo,0.006898630734753693
6,2 Yr,6 Mo,0.011415103446554583
6,2 Yr,1 Yr,0.020441210104956718
6,2 Yr,2 Yr,0.030945541802511287
6,2 Yr,3 Yr,0.029931030469389223
6,2 Yr,5 Yr,0.026914420574376364
6,2 Yr,7 Yr,0.023937451265888674
6,2 Yr,10 Yr,0.019958617763019274
6,2 Yr,20 Yr,0.014625495082189586
6,2 Yr,30 Yr,0.012182124448200934
6,3 Yr,1 Mo,0.00017960913779184448
6,3 Yr,2 Mo,0.004672136047581326
6,3 Yr,3 Mo,0.0037297402620934143
6,3 Yr,4 Mo,0.005462501052022236
6,3 Yr,6 Mo,0.00978251990672357
6,3 Yr,1 Yr,0.01825106081306614
6,3 Yr,2 Yr,0.02993103046938922
6,3 Yr,3 Yr,0.03126844859194167
6,3 Yr,5 Yr,0.029311340883773337
6,3 Yr,7 Yr,0.02685485743596747
6,3 Yr,10 Yr,0.023216350229261766
6,3 Yr,20 Yr,0.01833110286097182
6,3 Yr,30 Yr,0.016009155500260157
6,5 Yr,1 Mo,-0.0006839416609132373
6,5 Yr,2 Mo,0.003327459817793856
6,5 Yr,3 Mo,0.002975312159136288
6,5 Yr,4 Mo,0.004413084978760808
6,5 Yr,6 Mo,0.008250571636250854
6,5 Yr,1 Yr,0.015699798615877253
6,5 Yr,2 Yr,0.02691442057437636
6,5 Yr,3 Yr,0.029311340883773334
6,5 Yr,5 Yr,0.028935427915903818
6,5 Yr,7 Yr,0.02723789126544959
6,5 Yr,10 Yr,0.024423522807557163
6,5 Yr,20 Yr,0.020510537239038267
6,5 Yr,30 Yr,0.01859737652297927
6,7 Yr,1 Mo,-0.0001193302625042184
6,7 Yr,2 Mo,0.0026935798470395273
6,7 Yr,3 Mo,0.0025461922553609733
6,7 Yr,4 Mo,0.0038525334958492558
6,7 Yr,6 Mo,0.007210623586587948
6,7 Yr,1 Yr,0.013636028327610138
6,7 Yr,2 Yr,0.02393745126588867
6,7 Yr,3 Yr,0.026854857435967466
6,7 Yr,5 Yr,0.027237891265449593
6,7 Yr,7 Yr,0.026292079017094835
6,7 Yr,10 Yr,0.02415166601663677
6,7 Yr,20 Yr,0.02100218266133204
6,7 Yr,30 Yr,0.01943441127358432
6,10 Yr,1 Mo,0.0010057557767045688
6,10 Yr,2 Mo,0.0021351693764371385
6,10 Yr,3 Mo,0.0022711783104807193
6,10 Yr,4 Mo,0.0031556895870728224
6,10 Yr,6 Mo,0.005869008536118869
6,10 Yr,1 Yr,0.011139433069423875
6,10 Yr,2 Yr,0.01995861776301927
6,10 Yr,3 Yr,0.023216350229261766
6,10 Yr,5 Yr,0.024423522807557163
6,10 Yr,7 Yr,0.02415166601663677
6,10 Yr,10 Yr,0.022956072178295723
6,10 Yr,20 Yr,0.020841656694415785
6,10 Yr,30 Yr,0.01978510397838871
6,20 Yr,1 Mo,0.0015096920568573537
6,20 Yr,2 Mo,0.0008854816915576124
6,20 Yr,3 Mo,0.0017314152984184141
6,20 Yr,4 Mo,0.0019941272499828344
6,20 Yr,6 Mo,0.003980736175597218
6,20 Yr,1 Yr,0.007573175667539674
6,20 Yr,2 Yr,0.014625495082189586
6,20 Yr,3 Yr,0.01833110286097182
6,20 Yr,5 Yr,0.02051053723903827
6,20 Yr,7 Yr,0.02100218266133204
6,20 Yr,10 Yr,0.020841656694415785
6,20 Yr,20 Yr,0.02036878057492648
6,20 Yr,30 Yr,0.01980848774117521
6,30 Yr,1 Mo,0.0022927142481604652
6,30 Yr,2 Mo,0.0008971364394458549
6,30 Yr,3 Mo,0.0017702342790779525
6,30 Yr,4 Mo,0.0017178436040793878
6,30 Yr,6 Mo,0.003174127224023546
6,30 Yr,1 Yr,0.006135333250559517
6,30 Yr,2 Yr,0.012182124448200935
6,30 Yr,3 Yr,0.016009155500260157
6,30 Yr,5 Yr,0.01859737652297927
6,30 Yr,7 Yr,0.019434411273584324
6,30 Yr,10 Yr,0.01978510397838871
6,30 Yr,20 Yr,0.019808487741175215
6,30 Yr,30 Yr,0.019784867856645152
7,1 Mo,1 Mo,0.07072038141431704
7,1 Mo,2 Mo,0.01187112523817584
7,1 Mo,3 Mo,0.009250278400325069
7,1 Mo,4 Mo,0.008641080107286973
7,1 Mo,6 Mo,0.009263213146816322
7,1 Mo,1 Yr,0.007457766542639593
7,1 Mo,2 Yr,0.0035443886621934584
7,1 Mo,3 Yr,0.00022801553452667737
7,1 Mo,5 Yr,-0.0006379665863628867
7,1 Mo,7 Yr,-6.563014084839923e-05
7,1 Mo,10 Yr,0.0010614642681282388
7,1 Mo,20 Yr,0.0015474305979378004
7,1 Mo,30 Yr,0.0023449686992001485
