date,var_1 Yr,var_10 Yr,var_2 Yr,var_3 Mo,var_5 Yr,var_6 Mo
1991-04-10,0.0005708618756086,0.0006576307043312,0.0003835749674626,0.000452805184217,0.0003118094400411,0.000502259117313
1991-04-11,0.0005696078068605,0.0006538791008096,0.0003872138566249,0.0004521398143113,0.0003253726994157,0.0004996659515943
1991-04-12,0.0005695217127256,0.0006546518582864,0.0003903916466509,0.0004522595488377,0.0003495969931295,0.0004985580024916
1991-04-15,0.0005689173413406,0.0006536687702807,0.000394605570942,0.0004519020235995,0.0003543320867969,0.0004987359286712
1991-04-16,0.0005485262222552,0.0006601071207947,0.0003813205173918,0.000452527763395,0.0003587613191209,0.0004880705425159
1991-04-17,0.0005411894300305,0.0006607708290741,0.0003794889125579,0.0004499695940167,0.000360099428148,0.0004854517247988
1991-04-18,0.0005415947445113,0.0006610309341225,0.000378878691439,0.0004500452119235,0.0003642232794018,0.000485780605694
1991-04-19,0.0005409661747233,0.0006657366818986,0.0003793608556293,0.0004499047197839,0.0003645190135723,0.0004857714870239
1991-04-22,0.0005417923722503,0.0006819305327559,0.0003805281722088,0.0004471756696898,0.0003611285037549,0.0004853417153931
1991-04-23,0.0005434115981689,0.0006875981208609,0.0003886610493272,0.0004467749857092,0.0003575627515834,0.0004867931188307
1991-04-24,0.0005436658183461,0.0006882658395416,0.0003895677029553,0.0004468829688376,0.0003566905633995,0.0004868020887351
1991-04-25,0.0005442188267621,0.00068891844658,0.0003874365325118,0.0004456903020558,0.0003684020988775,0.0004842719911102
1991-04-26,0.0005405067896365,0.000692456347267,0.0003893910734361,0.0004456934560924,0.0003673032541763,0.0004846429085552
1991-04-29,0.0005403588734796,0.0006964537053145,0.000387823663712,0.0004452480355167,0.0003681335098325,0.0004842225696375
1991-04-30,0.0005389174794172,0.000697652135993,0.0003912274652356,0.0004448082194574,0.00036903857645,0.0004841986709855
1991-05-01,0.0005359959881726,0.0006992844800527,0.000387604086494,0.000444859025039,0.0003739195947127,0.0004826799850465
1991-05-02,0.0005354008721719,0.0006984501317329,0.0003866803268089,0.0004448882299535,0.0003705291394089,0.0004816370516022
1991-05-03,0.0005346702231558,0.0007041610675192,0.0003879206365822,0.0004448861894246,0.0003704559286768,0.000481196994515
1991-05-06,0.0005293985592219,0.0007052786011065,0.000389943161849,0.0004446405128061,0.0003689946420803,0.000479029930867
1991-05-07,0.000531757188087,0.0006954246263708,0.0003960858134001,0.0004458920635706,0.0003695762483951,0.0004848685215895
1991-05-08,0.0005246848364724,0.0006895101078416,0.0003929677915592,0.0004332890574188,0.0003708290833434,0.000479511527243
1991-05-09,0.000526719587457,0.0006008390073954,0.0003971459003611,0.0004329124896083,0.0003691848772207,0.0004805271534204
1991-05-10,0.0005245255323901,0.0005852924314056,0.000399778501393,0.0004339718389863,0.000372399798779,0.0004685497065537
1991-05-13,0.0005272643278981,0.0005850745362954,0.0004107154379786,0.0004337511481655,0.000380154984819,0.0004684866586704
1991-05-14,0.0005312943413346,0.0005792683351078,0.0004144588804097,0.00043191507866,0.0003761551106262,0.0004682787365574
1991-05-15,0.0005290822583174,0.0005804810136236,0.0004143331736089,0.000432524323883,0.0003785328815008,0.000469065574668
1991-05-16,0.0005269465498916,0.0005812614965746,0.0004141071890811,0.0004322534593228,0.0003780301478156,0.0004694761575458
1991-05-17,0.0005285500589053,0.0005814345682417,0.0004141821452462,0.0004321741812398,0.0003780671318551,0.0004694778994241
1991-05-20,0.0005323550708296,0.0005786345309027,0.0004331925215036,0.0004320276358977,0.0003804566628437,0.000469702792715
1991-05-21,0.0005263286765072,0.0005775341218153,0.0004261437399511,0.0004339646866814,0.0003818905310819,0.0004645467168644
1991-05-22,0.0005264660290282,0.0005788559581175,0.0004253564168958,0.000433505467478,0.0003810275595664,0.0004644638588492
1991-05-23,0.0005282680088791,0.0005881687246946,0.0004236740086122,0.0004325711280341,0.0003847128302819,0.0004643841718864
1991-05-24,0.0005282157319131,0.0005885134388542,0.0004224067904705,0.0004298585524445,0.0003839607876209,0.0004660031327907
1991-05-28,0.0005270937888606,0.0005898155567273,0.0004217492577241,0.0004293608654959,0.0003859930247059,0.0004661612465069
1991-05-29,0.0005311598493381,0.0005815886045803,0.0004317088683026,0.0004287804065686,0.0003867252324512,0.0004744036555768
1991-05-30,0.0005312277507619,0.00057889194337,0.0004322404320547,0.0004250288955542,0.000383803708445,0.0004738127698848
1991-05-31,0.0005280984867886,0.0005707000841938,0.0004304732620094,0.0004245638666315,0.0003793218688801,0.0004738355926529
1991-06-03,0.0005355619196038,0.0005711807589832,0.0004397068288615,0.0004229157544559,0.0003775973566036,0.0004730951501338
1991-06-04,0.0005331197400663,0.0005689031081619,0.0004404684882558,0.0004229450421874,0.0003681880138561,0.000473735007991
1991-06-05,0.000533383814715,0.0005701237685214,0.0004395135447001,0.0004237751762724,0.0003712758171504,0.0004727773518216
1991-06-06,0.000530978343221,0.0005693526252728,0.0004386500758275,0.0004220479386416,0.0003714847095885,0.000471221734819
1991-06-07,0.0005306318360788,0.0005698948253159,0.0004380297347201,0.0004221165112422,0.0003735363088925,0.000471632237917
1991-06-10,0.0005337266179144,0.0005735243466721,0.0004471852671634,0.0004218902471105,0.0003814584762204,0.0004702704539637
1991-06-11,0.0005398466542541,0.0005727225275655,0.0004549018376107,0.0004216718796124,0.0003912373907853,0.0004693821477399
1991-06-12,0.0005396782897912,0.0005728851646303,0.0004560225110281,0.0004216678478965,0.000390840143846,0.0004694166158553
1991-06-13,0.0005413646614143,0.0005778966178529,0.0004544326434571,0.0004203515995097,0.0003909416542521,0.0004691538297688
1991-06-14,0.0005402331971752,0.0005781399965714,0.0004549492418216,0.0004205441402754,0.0003904405073754,0.0004694689644219
1991-06-17,0.0005422868771814,0.0005812183523781,0.0004547062566103,0.0004189819032473,0.0003891898518748,0.0004672105997535
1991-06-18,0.000540863549546,0.0005805159339465,0.0004557548430269,0.0004191423479913,0.0003963850753768,0.000464622594053
1991-06-19,0.0005407306706846,0.0005784840349284,0.0004563976715435,0.0004191268420168,0.0003955480209662,0.0004629174242964
1991-06-20,0.0005438859180922,0.0005813180500511,0.0004563840902734,0.0004182269872295,0.0003967982738941,0.0004650591815735
1991-06-21,0.0005451873687805,0.0005803739295492,0.0004573990760914,0.0004182906803055,0.0003968067392606,0.0004656253378646
1991-06-24,0.0005427285759901,0.0005830525499664,0.0004590300819534,0.0004179842226619,0.0003971814882586,0.0004657431010318
1991-06-25,0.000541770114761,0.000583069746939,0.0004600616082669,0.0004178354388967,0.0003972553181367,0.0004645833704087
1991-06-26,0.0005420043689442,0.0005775740514649,0.0004670572475021,0.0004188805437038,0.0003964269005021,0.0004663658955808
1991-06-27,0.0005437074536146,0.000575603713364,0.0004639583953265,0.0004190649691579,0.0003971268490009,0.0004657264101225
1991-06-28,0.0005453880898949,0.0005754086863776,0.000465357106848,0.0004166425155835,0.0004026356054564,0.0004643323372405
1991-07-01,0.000547124647302,0.0005749913177827,0.0004645759761774,0.0004153713279611,0.0004027255481638,0.0004641567869419
1991-07-02,0.000547810515021,0.000570766357386,0.000485190655516,0.0004113772321301,0.0004012388525777,0.0004601042040302
1991-07-03,0.000548787242721,0.000563113365453,0.0004896287623426,0.0004049542865185,0.00040226906709,0.0004549114165194
1991-07-05,0.0005486383706338,0.0005486192769869,0.0004903383477833,0.0004082569029738,0.0004035005764535,0.0004556887723786
1991-07-08,0.0005489446257761,0.0005470060474905,0.0004909015863856,0.0004070188575356,0.0004056686163938,0.0004556170791633
1991-07-09,0.0005722828743666,0.0005414395104571,0.0005154728599277,0.0004194445084201,0.0004026203905897,0.0004780022549713
1991-07-10,0.0005718911525198,0.0005423166260573,0.0005162960663452,0.0004198665899429,0.0004030961083335,0.0004786671679613
1991-07-11,0.0005718631978867,0.0005424243599362,0.0005154979244654,0.000416157752879,0.0004037190385987,0.0004773582293406
1991-07-12,0.0005686792862383,0.0005267162114394,0.0005191561488434,0.000411251628565,0.0003978845268986,0.0004707280564644
1991-07-15,0.0005702826067407,0.0005203059780331,0.0005246021945116,0.0004101089911038,0.0003976050752772,0.0004705272987329
1991-07-16,0.0005732780288295,0.0005160886781703,0.0005365667696024,0.0004072688069395,0.0003991309889948,0.000465661463679
